course_id,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp
522426,2091,11,26,2.5,2015-06-08 18:46:45+00:00
550360,1002,29,44,6.5,2015-07-10 22:09:07+00:00
314698,806,53,28,2.5,2014-10-08 22:31:26+00:00
960898,389,20,43,3.0,2016-11-05 19:25:03+00:00
1245392,1031,9,8,0.65,2017-06-08 22:46:39+00:00
661628,500,29,17,2.0,2015-11-09 19:30:18+00:00
1199928,68,11,48,4.5,2017-05-10 17:12:51+00:00
923902,651,5,12,0.6666666666666666,2016-08-08 17:51:02+00:00
720300,341,57,35,7.0,2016-01-10 16:16:39+00:00
79120,867,203,22,3.0,2013-09-24 18:21:26+00:00
1106490,142,35,9,0.7,2017-04-05 22:44:22+00:00
424770,1825,24,33,2.5,2015-03-05 22:37:01+00:00
22445,24687,423,13,0.7333333333333333,2012-10-10 23:34:55+00:00
581352,2266,26,10,1.0,2015-08-13 18:54:20+00:00
874656,5175,470,7,0.5,2016-08-14 22:04:11+00:00
1156778,3512,58,17,1.5,2017-03-30 16:26:36+00:00
870936,797,30,37,2.0,2016-08-10 17:31:33+00:00
413713,2745,61,67,8.5,2015-02-19 03:39:50+00:00
52457,2361,74,40,5.5,2013-09-24 03:52:32+00:00
446936,1530,49,25,4.0,2015-11-12 17:01:44+00:00
77896,1873,121,14,1.0,2013-10-20 07:39:55+00:00
654038,1338,38,35,3.0,2015-11-11 01:26:13+00:00
438420,1479,49,82,6.5,2015-04-30 19:41:43+00:00
1246636,38,6,34,4.0,2017-06-12 13:19:09+00:00
406424,934,143,41,12.0,2015-02-02 14:24:21+00:00
1243016,50,5,16,1.5,2017-06-06 14:22:28+00:00
1266468,27,7,12,2.5,2017-06-27 02:48:29+00:00
611804,6429,654,31,2.5,2015-09-23 15:30:59+00:00
276680,422,120,31,3.5,2015-03-05 19:16:43+00:00
922092,410,15,62,7.5,2016-08-22 19:07:23+00:00
1274846,15,0,6,1.0,2017-07-03 01:15:29+00:00
1093446,115,15,56,5.5,2017-02-06 14:36:41+00:00
1000116,272,11,12,2.0,2016-12-22 15:20:50+00:00
673142,280,46,33,5.0,2016-02-10 00:25:00+00:00
701468,354,27,98,13.0,2016-01-04 18:29:16+00:00
399938,44044,1563,45,7.5,2015-01-22 11:18:06+00:00
555952,1367,61,31,3.0,2015-08-06 20:22:52+00:00
341952,1754,52,79,12.5,2014-11-25 17:47:46+00:00
474076,2067,8,18,1.5,2015-04-26 19:50:34+00:00
839536,5301,125,77,6.5,2016-06-21 02:49:47+00:00
787340,4294,143,15,1.0,2016-03-17 18:15:21+00:00
559204,1679,24,15,1.0,2015-09-17 18:46:40+00:00
1197810,327,0,14,1.0,2017-05-02 04:52:52+00:00
971260,740,20,12,0.5833333333333334,2016-12-02 18:27:20+00:00
960326,1348,6,14,1.0,2016-10-12 17:13:16+00:00
144222,1249,44,19,3.0,2014-01-28 02:30:26+00:00
447210,1275,26,42,3.5,2015-05-27 19:07:13+00:00
482208,3117,30,62,4.5,2015-05-06 00:47:09+00:00
998580,896,21,108,10.0,2017-02-20 17:42:07+00:00
475214,4208,25,19,1.0,2015-08-03 22:10:33+00:00
77532,3903,51,13,1.5,2013-08-17 02:34:46+00:00
846214,1710,13,16,1.0,2016-05-15 18:57:39+00:00
951912,1606,8,9,0.7333333333333333,2016-09-07 20:28:12+00:00
1132572,4776,115,18,0.5666666666666667,2017-03-03 03:20:22+00:00
660876,23229,2215,12,1.0,2015-11-09 19:10:57+00:00
837798,1456,62,77,6.5,2016-07-06 21:08:43+00:00
834226,1534,24,23,1.5,2016-05-03 00:54:17+00:00
750934,2199,28,16,1.0,2016-02-03 20:23:32+00:00
770622,1202,68,36,3.5,2016-04-29 00:39:55+00:00
1029436,2004,4,9,0.5666666666666667,2017-02-22 23:08:38+00:00
1165588,778,2,24,1.5,2017-04-04 15:04:21+00:00
1226182,502,0,15,2.5,2017-05-27 00:01:54+00:00
978462,1526,3,24,2.0,2016-10-12 20:22:14+00:00
585566,1468,190,141,8.0,2015-08-18 19:30:59+00:00
805882,798,198,25,0.6666666666666666,2016-04-06 20:48:07+00:00
413180,2044,108,25,4.0,2015-02-05 18:05:18+00:00
1027480,1310,9,20,1.0,2017-01-10 21:46:22+00:00
951304,1145,42,20,0.6333333333333333,2016-09-06 23:42:39+00:00
1219814,326,6,43,1.0,2017-07-03 17:23:39+00:00
518870,2228,96,51,4.5,2015-06-22 23:52:21+00:00
935108,2420,27,21,1.5,2016-08-27 23:43:41+00:00
53549,387,24,24,2.0,2013-05-13 12:59:21+00:00
907408,421,10,18,1.0,2016-07-21 14:08:04+00:00
410974,987,2,29,1.5,2015-02-23 08:05:26+00:00
1035402,324,7,14,1.0,2017-03-01 00:56:31+00:00
991416,319,11,35,2.0,2016-10-24 15:44:34+00:00
472592,1087,6,24,2.0,2015-04-27 21:32:04+00:00
140368,270,28,118,8.0,2014-12-17 14:01:35+00:00
366194,124,8,16,1.5,2014-12-17 18:16:16+00:00
939882,371,5,26,3.5,2016-09-06 16:43:47+00:00
631148,1098,3,34,1.5,2015-10-14 22:01:19+00:00
885479,107,16,82,8.0,2016-06-28 19:02:59+00:00
783438,507,2,7,0.6166666666666667,2016-03-08 22:05:33+00:00
49553,646,30,25,2.0,2013-05-11 17:38:32+00:00
506164,1738,8,166,10.5,2015-05-22 20:50:12+00:00
280194,2354,12,37,3.0,2014-09-17 13:20:56+00:00
711210,238,25,8,1.5,2016-03-14 16:25:09+00:00
905244,165,17,11,1.5,2016-08-09 14:07:47+00:00
637066,1080,15,13,2.0,2015-10-12 21:21:22+00:00
785328,489,10,5,0.6833333333333333,2017-05-01 22:06:06+00:00
744696,706,10,24,5.5,2016-03-08 17:30:36+00:00
220604,507,42,36,3.0,2014-09-19 00:58:59+00:00
699380,770,8,8,1.0,2016-05-06 15:54:32+00:00
787096,1028,2,26,2.0,2016-03-17 18:49:15+00:00
793000,545,13,23,2.0,2016-03-20 20:57:08+00:00
803058,690,162,19,1.0,2016-03-25 20:50:23+00:00
494058,2911,17,35,5.0,2015-05-25 19:01:26+00:00
1027080,734,9,36,1.0,2016-12-06 22:13:44+00:00
367460,4353,23,57,3.5,2015-02-09 13:36:24+00:00
1151342,521,5,23,2.5,2017-04-04 21:04:48+00:00
395140,3481,37,6,1.5,2015-01-15 19:59:29+00:00
866796,711,48,105,12.5,2016-08-08 22:30:17+00:00
857144,1123,31,13,0.6333333333333333,2016-05-23 18:15:45+00:00
611370,12103,576,18,1.0,2015-09-24 19:47:45+00:00
452092,1418,57,19,1.5,2015-03-22 23:59:21+00:00
286424,3390,49,29,4.5,2014-08-23 23:17:22+00:00
348116,53851,1779,45,4.5,2014-11-30 04:22:11+00:00
436568,3,3,12,0.6666666666666666,2015-03-23 17:37:40+00:00
956002,1,0,6,1.5,2016-09-13 16:14:44+00:00
185500,3,0,7,1.0,2014-04-15 21:38:52+00:00
722176,1,0,27,1.0,2016-02-08 19:47:44+00:00
197610,2,0,34,1.5,2014-05-08 16:34:34+00:00
672112,1,0,13,3.5,2015-11-24 17:36:47+00:00
672086,1,0,14,3.5,2015-11-24 17:17:32+00:00
185538,2,0,7,0.5666666666666667,2014-04-15 21:55:17+00:00
188604,1,0,8,1.0,2014-04-04 21:27:35+00:00
188584,0,0,13,2.5,2014-04-04 21:23:23+00:00
181268,0,0,5,1.0,2014-04-01 21:50:32+00:00
177472,3,1,21,2.5,2014-04-01 21:08:52+00:00
766320,25,5,30,9.5,2016-02-25 17:18:41+00:00
181264,1,1,5,0.6166666666666667,2014-04-01 21:48:16+00:00
513846,108,3,44,5.5,2015-08-19 01:06:26+00:00
242176,13,3,22,2.0,2014-06-17 15:15:28+00:00
255604,11,4,59,7.0,2014-07-20 11:12:36+00:00
1049380,37,0,49,4.0,2017-03-22 18:44:05+00:00
1216164,7,0,87,8.5,2017-05-15 21:32:29+00:00
1024800,1,1,24,4.5,2017-06-08 16:27:53+00:00
1262470,1,0,66,6.5,2017-06-21 19:35:10+00:00
1164832,6,0,11,1.0,2017-05-15 14:15:55+00:00
794036,18,1,38,8.5,2016-03-22 20:51:28+00:00
1004512,1905,12,14,0.7333333333333333,2016-12-09 04:41:48+00:00
464184,3360,26,16,2.0,2015-04-07 22:23:50+00:00
1126016,941,2,26,2.5,2017-03-06 18:24:49+00:00
482924,4927,15,22,2.5,2015-04-26 12:27:22+00:00
738198,2087,95,6,0.6333333333333333,2016-01-22 21:24:38+00:00
768366,2938,26,45,6.0,2016-04-06 05:29:30+00:00
632136,2911,29,37,2.0,2015-11-11 23:41:48+00:00
663702,1797,40,39,2.5,2015-11-17 04:16:05+00:00
558432,3192,11,18,1.0,2015-08-06 21:35:13+00:00
628786,1538,117,74,7.5,2017-02-06 23:07:33+00:00
133968,5072,38,44,5.0,2014-10-21 19:18:12+00:00
938680,1086,17,8,1.0,2016-11-22 16:30:46+00:00
691641,213,10,16,1.5,2016-01-18 23:47:06+00:00
801186,135,33,14,1.5,2016-03-24 21:12:01+00:00
906760,164,43,62,12.0,2016-07-20 19:22:32+00:00
705444,290,49,88,7.5,2016-01-06 01:33:28+00:00
601092,183,18,19,2.5,2015-09-21 17:12:21+00:00
1246518,35,4,9,1.0,2017-06-12 13:12:54+00:00
1181652,86,2,18,1.5,2017-04-20 14:26:50+00:00
913768,96,10,50,4.5,2016-07-25 17:16:46+00:00
648350,353,79,154,14.5,2015-10-25 18:55:53+00:00
1161864,33,9,29,1.5,2017-05-31 18:37:31+00:00
374404,172,24,15,1.0,2014-12-30 12:08:21+00:00
967486,155,40,158,30.0,2016-12-19 14:30:40+00:00
496302,27,2,18,2.0,2015-05-08 21:54:13+00:00
1163644,2,1,11,1.0,2017-03-31 16:37:49+00:00
909970,7,1,5,0.6166666666666667,2016-08-17 19:28:32+00:00
297702,18,1,7,1.0,2014-09-10 14:19:56+00:00
978272,4,1,8,0.6166666666666667,2016-11-18 01:59:31+00:00
37821,139,14,9,1.5,2013-01-24 18:40:06+00:00
514398,18,2,30,1.0,2015-06-17 22:35:25+00:00
544944,5,2,17,2.0,2015-08-04 20:39:47+00:00
326338,167,14,30,2.5,2014-10-24 12:26:37+00:00
600366,311,0,9,1.0,2016-07-01 18:35:17+00:00
1088924,13,4,185,6.5,2017-02-03 21:32:31+00:00
574194,34,4,11,2.0,2015-08-09 18:31:49+00:00
865634,1522,145,37,5.0,2016-08-08 21:01:21+00:00
400130,6039,128,111,17.0,2015-02-25 10:17:52+00:00
563708,4449,100,9,1.5,2015-07-28 20:22:14+00:00
1228900,6428,21,54,3.0,2017-06-13 16:13:33+00:00
178044,24857,35,11,1.5,2014-03-15 21:53:19+00:00
933888,2873,38,13,0.5333333333333333,2017-01-10 15:38:21+00:00
516394,5840,57,30,4.0,2015-06-03 16:52:27+00:00
1195812,1011,15,11,0.6,2017-05-02 21:49:34+00:00
590622,6215,86,17,2.0,2016-02-05 05:20:39+00:00
249126,33205,481,12,0.7,2014-06-30 03:09:27+00:00
1163768,1452,10,11,1.0,2017-04-01 03:45:46+00:00
1131780,1343,25,16,1.0,2017-03-14 20:52:30+00:00
909486,41,11,6,0.5833333333333334,2016-07-20 21:40:44+00:00
368958,314,11,19,1.5,2014-12-19 05:55:57+00:00
201812,239,7,26,4.0,2014-04-25 02:40:11+00:00
484896,507,9,9,1.0,2015-04-28 17:01:32+00:00
553832,228,11,21,4.0,2015-07-14 23:17:08+00:00
452182,21,4,17,0.7333333333333333,2015-04-10 19:00:00+00:00
490392,92,10,57,5.5,2015-05-01 21:29:51+00:00
1093760,91,10,21,1.5,2017-05-12 17:56:59+00:00
1115504,33,2,17,1.5,2017-02-17 23:41:59+00:00
446022,177,8,24,1.5,2015-08-13 21:47:01+00:00
522784,668,5,16,2.5,2015-06-08 17:56:38+00:00
311846,92,3,15,3.5,2014-10-02 17:40:19+00:00
942768,8,0,11,1.5,2016-08-30 03:11:48+00:00
288850,22,1,20,4.0,2014-09-01 08:23:29+00:00
1068664,3,0,10,1.0,2017-05-02 20:44:42+00:00
1136446,2,0,37,4.0,2017-03-08 04:12:22+00:00
1125728,2,0,8,0.5833333333333334,2017-02-26 17:17:59+00:00
1228708,1,0,19,1.0,2017-06-02 00:18:15+00:00
1095488,2,0,23,2.5,2017-02-20 16:40:15+00:00
381828,11,1,13,1.5,2015-01-07 00:46:01+00:00
406054,9,0,56,5.0,2015-01-29 01:45:52+00:00
585174,9,0,23,2.5,2015-08-18 18:05:55+00:00
1125814,1,1,9,1.0,2017-02-26 19:49:26+00:00
1105636,1,1,9,1.0,2017-02-08 22:04:43+00:00
327310,6,0,5,0.55,2015-01-12 06:46:34+00:00
1080584,1,0,43,2.5,2017-01-19 22:12:04+00:00
513212,4,0,8,1.0,2015-06-22 23:37:56+00:00
1047750,1,0,8,1.0,2016-12-21 19:40:11+00:00
831640,2,1,11,1.0,2016-06-20 19:06:10+00:00
570188,4,0,8,0.6833333333333333,2015-08-04 18:48:18+00:00
365926,4,0,9,2.0,2016-02-11 21:43:10+00:00
986832,1,0,55,4.5,2016-10-19 05:05:35+00:00
1077836,1,0,10,0.6333333333333333,2017-01-23 21:55:40+00:00
872816,1,0,34,3.5,2016-06-23 03:51:13+00:00
518188,1,0,6,1.0,2015-07-07 00:14:56+00:00
726314,0,0,8,0.6166666666666667,2016-01-18 17:56:36+00:00
883828,885,176,29,2.5,2016-06-27 00:03:29+00:00
826202,2863,11,27,2.5,2016-04-26 18:30:41+00:00
1171720,915,5,15,1.0,2017-04-13 00:51:27+00:00
117004,3525,109,33,20.0,2013-11-19 03:05:51+00:00
952106,2035,19,23,1.5,2016-10-16 17:25:29+00:00
854746,2267,28,81,5.0,2016-05-24 17:13:50+00:00
834114,1197,55,98,16.5,2016-09-18 17:56:23+00:00
1012262,1043,27,30,2.0,2016-11-23 22:57:18+00:00
1091360,1356,4,11,1.0,2017-02-23 23:09:23+00:00
808542,1657,46,41,4.0,2016-04-01 00:18:17+00:00
1142428,655,18,150,3.5,2017-04-25 17:12:10+00:00
1015308,1282,17,19,2.5,2016-12-28 19:24:07+00:00
1114164,35,13,11,1.0,2017-02-20 17:28:21+00:00
635716,220,13,33,2.5,2015-11-11 00:52:59+00:00
374652,481,15,66,5.5,2015-01-05 10:45:15+00:00
727510,1013,0,25,2.5,2016-03-29 22:34:30+00:00
579202,593,3,13,0.7,2015-08-11 19:07:52+00:00
699382,679,5,9,1.0,2016-05-30 18:02:47+00:00
20150,2346,18,55,3.5,2012-06-26 14:39:05+00:00
895302,140,6,21,2.5,2016-07-07 23:27:41+00:00
403764,528,9,20,1.5,2015-01-27 18:01:38+00:00
145178,297,27,19,1.5,2014-01-17 19:51:10+00:00
1127944,228,0,7,1.0,2017-05-22 17:05:39+00:00
435626,1207,5,19,2.0,2015-04-05 18:48:19+00:00
1114470,5,0,63,7.0,2017-02-17 20:25:49+00:00
1143148,4,0,20,4.5,2017-04-27 00:51:04+00:00
640164,36,0,5,0.5666666666666667,2015-10-15 23:12:58+00:00
1141560,3,0,14,2.0,2017-05-01 21:00:57+00:00
1139792,3,2,12,0.6,2017-03-17 17:07:38+00:00
1221032,1,0,8,0.6833333333333333,2017-05-25 11:25:50+00:00
1075366,2,0,29,2.5,2017-04-17 22:36:55+00:00
223884,13,0,14,1.5,2014-06-12 05:08:01+00:00
1164488,1,0,5,1.0,2017-04-15 18:43:37+00:00
1122306,1,0,10,0.65,2017-03-07 16:53:27+00:00
177584,5,0,35,5.0,2014-03-31 20:24:16+00:00
586914,3,0,46,4.0,2015-12-22 16:22:03+00:00
397204,970,9,34,2.0,2015-01-20 20:39:15+00:00
58791,342,20,81,5.0,2013-06-07 15:38:12+00:00
1182330,106,2,19,3.0,2017-05-09 19:00:35+00:00
172906,229,23,26,7.5,2014-04-16 15:08:48+00:00
766906,437,7,76,5.0,2016-04-26 23:02:01+00:00
379814,500,16,31,2.0,2014-12-29 21:50:46+00:00
445102,725,1,12,0.6333333333333333,2015-03-31 19:04:00+00:00
655198,142,23,88,10.5,2015-10-30 20:53:46+00:00
575040,317,15,76,6.0,2015-08-07 22:16:26+00:00
966268,50,12,28,3.0,2016-09-27 17:20:02+00:00
536780,115,12,24,5.5,2015-06-26 18:43:13+00:00
431562,780,5,5,0.7166666666666667,2015-02-26 18:16:34+00:00
1047408,0,0,9,0.5833333333333334,2016-12-22 00:46:38+00:00
987865,0,0,32,3.5,2017-05-25 15:31:11+00:00
371900,0,0,8,0.6,2014-12-19 23:19:47+00:00
995384,0,0,5,0.6166666666666667,2016-10-31 16:09:48+00:00
1252410,0,0,16,1.5,2017-06-19 19:26:46+00:00
1216554,343,0,24,3.5,2017-07-06 03:32:48+00:00
1275872,0,0,29,2.0,2017-07-03 17:39:57+00:00
1133764,0,0,18,1.0,2017-03-09 16:11:36+00:00
1200856,384,92,18,0.7166666666666667,2017-06-15 10:24:09+00:00
1226332,677,45,11,0.6666666666666666,2017-05-28 16:09:00+00:00
950894,1110,183,77,10.0,2017-02-06 17:22:18+00:00
1245356,858,25,17,3.5,2017-06-08 11:10:08+00:00
1092766,1359,7,24,2.5,2017-02-01 04:40:24+00:00
364986,9847,24,35,4.0,2014-12-29 04:59:24+00:00
908664,2416,19,14,1.0,2016-08-09 17:56:53+00:00
1234108,1524,5,11,1.0,2017-05-30 15:30:55+00:00
47004,11893,69,40,3.0,2013-04-25 17:04:18+00:00
327666,3381,388,57,15.0,2016-02-14 23:43:10+00:00
1068902,1270,53,14,0.5,2017-01-16 22:00:29+00:00
1076222,1753,18,15,1.0,2017-02-21 18:07:38+00:00
278948,3618,345,207,20.5,2014-08-13 16:37:12+00:00
1013676,2489,39,12,1.5,2017-01-31 22:13:11+00:00
62497,4080,522,26,2.0,2013-10-01 01:11:51+00:00
1182900,1602,8,16,1.0,2017-05-07 16:32:00+00:00
1178226,7,0,28,4.5,2017-04-24 19:24:51+00:00
1165268,8,0,20,3.0,2017-04-11 04:27:34+00:00
1133648,7,2,18,2.5,2017-03-16 16:31:23+00:00
471136,57,0,12,2.0,2015-04-17 22:34:55+00:00
63712,91,3,34,2.0,2013-07-23 10:40:16+00:00
1055424,11,0,10,1.0,2017-01-03 12:28:37+00:00
843620,6,2,46,4.5,2016-06-20 15:34:32+00:00
1153326,5,0,16,1.5,2017-05-01 00:12:09+00:00
551964,5,2,20,1.5,2015-07-14 22:01:30+00:00
1104858,6,0,49,3.0,2017-05-01 21:49:18+00:00
517866,34,0,18,1.0,2015-06-02 19:06:24+00:00
1036766,7,0,8,2.0,2017-01-03 14:38:04+00:00
337072,5471,72,39,6.5,2015-03-05 22:03:28+00:00
737642,3599,43,72,5.0,2016-01-24 22:45:26+00:00
520766,4961,38,29,2.0,2015-06-20 00:03:03+00:00
757900,3377,20,15,2.0,2016-02-26 01:08:20+00:00
978576,1323,136,225,78.5,2016-10-11 21:40:06+00:00
961684,2599,24,77,7.5,2016-09-25 17:57:11+00:00
371490,6612,44,20,1.0,2014-12-19 22:46:05+00:00
1134692,1675,20,12,1.0,2017-03-15 16:46:00+00:00
507726,5850,19,34,1.0,2015-05-26 17:36:32+00:00
349586,2325,155,61,8.0,2015-02-06 07:44:43+00:00
1153710,1276,3,19,3.5,2017-04-05 21:50:14+00:00
1269190,1000,1,12,1.5,2017-06-27 19:55:18+00:00
303042,86,10,78,6.0,2015-02-13 07:07:44+00:00
647520,11,2,15,3.0,2015-10-22 18:40:54+00:00
681878,42,10,32,4.5,2015-12-09 16:49:20+00:00
873296,28,6,103,12.0,2016-06-09 21:43:59+00:00
1164720,5,3,7,1.0,2017-03-31 17:19:38+00:00
1019552,74,1,11,1.5,2016-11-24 22:02:38+00:00
1147664,27,5,202,16.0,2017-03-30 22:26:26+00:00
948294,13,9,7,1.0,2016-09-06 02:48:13+00:00
393850,27,3,54,3.0,2015-01-17 02:28:25+00:00
733878,1433,57,8,1.0,2016-01-19 17:22:59+00:00
860656,110,9,22,2.5,2016-05-27 20:34:07+00:00
1246252,15,1,14,2.0,2017-07-03 00:56:30+00:00
622122,19,6,10,1.0,2015-09-30 17:30:55+00:00
222976,87,7,23,2.0,2014-06-17 07:51:54+00:00
439968,802,10,30,2.0,2015-03-22 20:27:01+00:00
852060,14,5,13,1.0,2016-05-17 23:40:40+00:00
546848,1132,1,29,2.0,2015-07-08 00:15:12+00:00
81278,347,31,11,4.0,2013-08-21 16:58:27+00:00
53556,219,11,25,2.0,2013-05-13 12:59:44+00:00
1158854,30,6,23,4.5,2017-05-01 20:48:32+00:00
68876,130,6,13,1.0,2013-07-30 16:43:28+00:00
514496,509,4,15,0.5333333333333333,2015-06-24 18:57:24+00:00
649404,342,2,8,0.7166666666666667,2015-10-25 20:54:43+00:00
108384,87,8,8,1.0,2013-10-24 04:16:41+00:00
753934,259,3,11,1.5,2016-02-14 21:56:08+00:00
206592,72,5,17,1.0,2014-04-29 19:50:31+00:00
15467,363,14,19,2.0,2012-06-01 21:53:11+00:00
983444,23,2,9,0.6166666666666667,2016-10-21 18:50:38+00:00
74782,78,6,16,1.5,2013-09-29 22:43:14+00:00
456988,99,10,9,1.5,2015-03-26 18:24:10+00:00
1049760,14,2,26,2.0,2016-12-24 05:22:40+00:00
808808,282,8,28,3.0,2016-04-01 17:31:53+00:00
599652,113,9,48,9.0,2015-09-15 00:23:14+00:00
524748,66,13,13,2.0,2015-07-02 21:41:25+00:00
310652,52,2,19,2.5,2014-10-08 09:08:28+00:00
946326,116,1,18,2.5,2016-11-03 21:56:02+00:00
1146166,623,14,30,3.0,2017-03-27 18:46:54+00:00
1190334,827,1,15,1.0,2017-04-24 16:52:39+00:00
895394,5000,7,21,1.0,2016-07-05 18:41:46+00:00
1100628,793,26,52,3.0,2017-03-02 00:59:33+00:00
996868,972,44,24,1.0,2016-11-14 15:26:17+00:00
751230,2427,99,97,11.0,2016-12-15 15:18:47+00:00
356840,3131,131,56,5.5,2014-11-28 09:04:50+00:00
269082,5950,25,29,2.5,2014-09-25 09:14:15+00:00
449788,4550,74,15,1.0,2015-05-20 21:10:45+00:00
792232,2081,35,61,4.5,2016-03-17 18:21:18+00:00
1164876,785,2,29,4.5,2017-04-18 16:45:59+00:00
861444,2424,29,15,1.5,2016-06-05 15:11:49+00:00
148982,57,3,16,2.0,2014-10-23 00:42:36+00:00
861742,50,7,45,4.0,2016-06-01 17:40:56+00:00
817074,262,0,12,1.0,2016-04-10 20:12:18+00:00
286160,45,1,26,5.0,2014-10-25 03:57:07+00:00
788722,272,0,11,0.5,2016-03-15 14:49:51+00:00
1008654,10,1,18,2.5,2016-11-27 16:01:42+00:00
964478,12,1,15,1.5,2016-09-26 22:19:48+00:00
953220,43,3,57,6.5,2016-11-24 18:24:48+00:00
64078,165,4,41,3.0,2013-08-21 20:00:26+00:00
1046540,83,3,17,1.5,2017-04-17 22:55:46+00:00
622284,17,1,12,1.0,2015-09-28 17:20:55+00:00
31150,34,4,38,2.0,2013-02-16 00:06:30+00:00
574132,293,32,44,7.0,2015-08-17 17:21:52+00:00
724824,113,5,39,4.5,2016-01-12 21:37:39+00:00
883324,72,13,40,4.0,2016-06-20 22:30:56+00:00
502204,155,36,90,5.0,2016-02-17 23:56:26+00:00
283038,48,15,74,8.0,2014-09-14 15:00:09+00:00
650720,1447,121,13,1.0,2015-10-29 00:10:41+00:00
586680,86,18,52,5.5,2015-08-21 23:40:31+00:00
899240,13,6,12,1.0,2016-07-08 15:23:08+00:00
520876,15,5,32,2.0,2015-06-08 15:32:34+00:00
1083784,28,3,38,4.0,2017-03-02 17:04:04+00:00
651352,62,9,41,4.0,2016-02-09 17:35:50+00:00
968268,125,5,56,8.5,2016-10-18 20:08:18+00:00
479760,33,2,7,1.0,2015-04-22 00:37:42+00:00
134690,51,2,20,2.0,2014-01-14 20:01:11+00:00
692918,361,2,9,1.0,2016-07-04 18:50:33+00:00
1092632,50,6,115,9.5,2017-02-01 23:42:53+00:00
753154,4,3,7,0.5166666666666666,2016-02-05 19:58:53+00:00
46524,134,4,13,0.5166666666666666,2016-02-17 17:06:32+00:00
634480,36,5,20,1.5,2015-10-08 17:21:31+00:00
771044,32,4,21,5.0,2016-08-14 22:05:04+00:00
497268,30,3,22,1.0,2015-07-05 23:38:42+00:00
435138,22,3,57,2.0,2015-03-16 20:18:11+00:00
334530,452,3,37,1.0,2014-11-25 03:36:40+00:00
904144,67,8,25,1.0,2016-07-14 17:03:19+00:00
397946,1081,11,47,8.0,2015-01-29 04:40:00+00:00
561800,189,13,55,6.0,2015-08-07 21:56:22+00:00
810234,775,5,6,1.0,2016-04-02 05:26:22+00:00
559046,88,8,14,1.0,2015-07-26 23:32:34+00:00
338308,598,22,13,1.5,2014-11-07 09:12:47+00:00
477634,145,35,55,6.0,2016-03-08 15:09:47+00:00
913194,445,4,14,0.5333333333333333,2016-07-28 00:23:08+00:00
429866,237,25,32,6.0,2015-04-17 17:20:21+00:00
632702,1005,4,46,9.5,2015-11-09 23:01:14+00:00
429366,485,9,21,2.5,2015-03-19 23:45:57+00:00
433084,238,9,22,2.5,2015-03-03 21:17:04+00:00
185092,1116,3,21,2.5,2014-04-07 17:28:14+00:00
395652,105,4,41,2.0,2015-01-21 07:26:49+00:00
943724,23,5,10,0.6166666666666667,2016-08-29 18:50:57+00:00
546124,82,5,40,8.0,2015-07-10 23:16:44+00:00
876444,13,5,26,1.0,2016-06-13 18:28:02+00:00
893978,19,2,9,1.5,2016-11-18 22:15:11+00:00
1249378,105,2,22,2.0,2017-06-13 17:32:48+00:00
273256,94,3,69,3.0,2014-08-08 16:12:02+00:00
1240730,5,0,156,24.0,2017-06-21 15:35:08+00:00
651014,98,3,33,2.0,2015-12-09 17:17:38+00:00
1236254,5,0,24,2.0,2017-05-31 18:31:33+00:00
1201118,6,0,15,2.5,2017-05-05 17:05:21+00:00
1227748,5,0,29,2.0,2017-06-07 19:24:37+00:00
408118,91,5,13,1.5,2015-01-30 03:53:23+00:00
1258402,3,3,27,2.5,2017-06-27 15:22:40+00:00
489114,121,9,77,7.5,2015-05-25 23:21:06+00:00
16689,105,7,10,2.0,2012-05-04 07:24:05+00:00
1089062,17,3,8,1.0,2017-02-02 19:03:50+00:00
709160,380,1,26,1.0,2017-06-26 18:13:55+00:00
385662,494,6,16,1.0,2015-05-04 20:50:35+00:00
508570,518,2,17,1.0,2015-06-08 18:40:03+00:00
934790,214,0,15,1.0,2016-08-18 23:51:44+00:00
1133716,11,1,27,1.5,2017-03-08 03:16:33+00:00
473474,33,5,12,0.65,2015-04-20 18:08:39+00:00
1143032,9,1,13,1.0,2017-03-23 21:08:59+00:00
121490,817,14,13,0.6333333333333333,2013-11-18 08:27:35+00:00
339560,286,7,7,1.0,2014-11-11 19:49:41+00:00
659340,774,3,17,3.0,2015-11-08 22:12:37+00:00
835082,41,9,86,8.0,2016-05-11 14:51:26+00:00
335902,30,3,14,1.5,2014-11-04 20:56:51+00:00
441106,837,4,26,2.0,2015-03-16 18:36:17+00:00
624356,11,3,8,0.5333333333333333,2016-08-04 13:33:30+00:00
456388,254,5,81,4.5,2015-05-12 00:19:27+00:00
955242,40,2,8,1.5,2016-09-10 21:38:26+00:00
496430,84,8,13,2.0,2015-05-12 20:38:58+00:00
793246,23,4,83,7.5,2016-03-22 20:35:56+00:00
547190,32,10,5,0.7,2015-07-08 19:58:01+00:00
696630,4529,193,7,0.6,2015-12-21 18:50:50+00:00
643970,823,11,10,0.7,2015-12-11 18:42:43+00:00
801486,1472,4,24,1.5,2016-03-31 17:24:49+00:00
455054,1327,11,13,1.5,2015-03-29 21:57:12+00:00
1257976,924,4,18,1.0,2017-06-29 00:29:36+00:00
1253224,898,6,24,1.0,2017-06-15 18:35:07+00:00
837722,1039,29,9,1.5,2016-05-06 15:32:00+00:00
631416,1474,10,102,2.0,2015-10-20 22:41:19+00:00
